withdrawal_id,complaint_id,account_id,atm_id,amount,withdrawn_at
WD-001959,CMP-002102,ACC-000031,ATM-00011,3689.72,2026-06-01 09:23:07
WD-001961,CMP-002104,ACC-000096,ATM-00011,130902.91,2026-07-12 14:08:45
WD-001962,CMP-002106,ACC-000809,ATM-00036,2993.4,2026-06-10 21:27:17
WD-001963,CMP-002107,ACC-000691,ATM-00068,1346.12,2026-08-17 03:57:45
WD-001964,CMP-002108,ACC-000122,ATM-00014,4531.79,2026-06-11 17:54:00
WD-001965,CMP-002110,ACC-000682,ATM-00001,2452.64,2026-06-08 05:31:28
WD-001967,CMP-002112,ACC-000178,ATM-00037,432.31,2026-06-04 11:12:11
WD-001969,CMP-002115,ACC-000190,ATM-00045,7433.19,2026-06-11 08:03:31
WD-001971,CMP-002117,ACC-000065,ATM-00355,3688.56,2026-08-24 00:30:37
WD-001972,CMP-002118,ACC-000238,ATM-00052,4581.84,2026-07-08 12:27:42
WD-001974,CMP-002121,ACC-000062,ATM-00064,8155.45,2026-06-10 21:07:12
WD-001975,CMP-002122,ACC-000017,ATM-00065,2184.72,2026-08-16 17:02:48
WD-001976,CMP-002124,ACC-000201,ATM-00062,2229.67,2026-08-10 11:52:14
WD-001977,CMP-002125,ACC-000081,ATM-00028,642.35,2026-06-05 18:08:56
WD-001978,CMP-002126,ACC-000082,ATM-00053,8810.44,2026-08-03 03:01:09
WD-001979,CMP-002127,ACC-000086,ATM-00126,2406.01,2026-08-15 10:34:09
WD-001981,CMP-002129,ACC-000061,ATM-00310,2123.37,2026-08-05 19:24:03
WD-001982,CMP-002130,ACC-000141,ATM-00018,7755.93,2026-07-25 16:27:10
WD-001985,CMP-002133,ACC-000179,ATM-00135,64990.62,2026-07-29 10:15:14
WD-001986,CMP-002134,ACC-000156,ATM-00067,2385.12,2026-07-03 16:43:20
WD-001987,CMP-002135,ACC-000126,ATM-00261,2438.28,2026-07-15 12:48:02
WD-001989,CMP-002138,ACC-000166,ATM-00008,981.21,2026-08-19 10:43:05
WD-001991,CMP-002140,ACC-000739,ATM-00056,12406.81,2026-07-05 21:00:10
WD-001992,CMP-002141,ACC-000010,ATM-00048,2646.78,2026-06-19 09:31:10
WD-001993,CMP-002143,ACC-000129,ATM-00063,2618.01,2026-06-22 08:49:08
WD-001994,CMP-002144,ACC-000148,ATM-00359,83179.66,2026-07-24 15:14:12
WD-001995,CMP-002145,ACC-001074,ATM-00054,5784.35,2026-06-26 07:19:41
WD-001996,CMP-002146,ACC-000122,ATM-00030,4990.77,2026-07-06 18:02:38
WD-001997,CMP-002147,ACC-001105,ATM-00267,4974.31,2026-06-21 14:38:42
WD-001998,CMP-002148,ACC-000197,ATM-00009,713.32,2026-08-04 10:00:20
WD-001999,CMP-002149,ACC-000108,ATM-00326,8584.47,2026-07-31 18:21:12
WD-002000,CMP-002150,ACC-000041,ATM-00139,2021.91,2026-06-15 12:39:05
WD-002001,CMP-002151,ACC-000486,ATM-00010,2505.95,2026-07-22 08:36:32
WD-002003,CMP-002153,ACC-000106,ATM-00048,6661.59,2026-06-19 12:55:23
WD-002004,CMP-002154,ACC-001120,ATM-00045,3877.28,2026-06-25 09:15:18
WD-002006,CMP-002156,ACC-000209,ATM-00059,6102.41,2026-08-10 18:06:30
WD-002008,CMP-002158,ACC-000185,ATM-00053,3134.42,2026-08-12 13:00:15
WD-002009,CMP-002159,ACC-000202,ATM-00050,3205.86,2026-07-02 12:35:20
WD-002010,CMP-002160,ACC-000157,ATM-00357,15741.54,2026-07-19 10:03:20
WD-002011,CMP-002161,ACC-000968,ATM-00046,1259.76,2026-08-16 18:43:18
WD-002012,CMP-002162,ACC-000202,ATM-00020,1794.15,2026-06-20 20:26:55
WD-002013,CMP-002163,ACC-000246,ATM-00001,2263.38,2026-07-12 05:12:42
WD-002014,CMP-002164,ACC-000887,ATM-00008,5640.9,2026-07-07 13:42:11
WD-002015,CMP-002165,ACC-000047,ATM-00016,13655.03,2026-06-29 16:33:30
WD-002016,CMP-002166,ACC-000316,ATM-00360,5658.56,2026-07-16 12:43:17
WD-002017,CMP-002167,ACC-000080,ATM-00017,1353.74,2026-07-13 02:41:28
WD-002019,CMP-002169,ACC-000752,ATM-00136,44519.99,2026-06-08 22:10:58
WD-002020,CMP-002170,ACC-000118,ATM-00276,1826.02,2026-07-21 00:03:22
WD-002021,CMP-002171,ACC-000512,ATM-00051,3730.13,2026-06-23 05:59:34
WD-002024,CMP-002174,ACC-000068,ATM-00310,390823.46,2026-08-09 00:18:11
WD-002025,CMP-002175,ACC-000102,ATM-00061,180.86,2026-08-09 11:24:34
WD-002026,CMP-002177,ACC-000057,ATM-00053,893.74,2026-07-10 13:33:41
WD-002027,CMP-002178,ACC-000203,ATM-00057,14947.23,2026-06-02 10:08:14
WD-002028,CMP-002179,ACC-000088,ATM-00064,3019.25,2026-06-15 13:01:24
WD-002029,CMP-002180,ACC-000088,ATM-00017,206.34,2026-06-21 11:23:39
WD-002030,CMP-002181,ACC-000004,ATM-00017,1931.74,2026-08-13 11:47:44
WD-002031,CMP-002182,ACC-001008,ATM-00027,27170.43,2026-06-09 09:23:06
WD-002033,CMP-002184,ACC-000159,ATM-00032,7796.02,2026-06-02 13:49:27
WD-002034,CMP-002185,ACC-000060,ATM-00007,3601.77,2026-08-11 15:53:25
WD-002035,CMP-002186,ACC-000011,ATM-00017,6260.93,2026-07-04 09:22:35
WD-002036,CMP-002187,ACC-000388,ATM-00001,10147.28,2026-08-14 08:05:58
WD-002037,CMP-002188,ACC-000180,ATM-00231,17814.32,2026-06-03 14:05:33
WD-002038,CMP-002189,ACC-000086,ATM-00001,4704.01,2026-07-01 09:56:46
WD-002039,CMP-002190,ACC-000150,ATM-00058,163186.29,2026-07-26 14:59:03
WD-002040,CMP-002191,ACC-000196,ATM-00297,12686.77,2026-07-09 06:06:05
WD-002041,CMP-002192,ACC-000194,ATM-00010,17026.76,2026-07-03 07:34:21
WD-002042,CMP-002193,ACC-000080,ATM-00023,6613.75,2026-06-10 12:06:42
WD-002043,CMP-002194,ACC-000097,ATM-00039,658.48,2026-08-19 15:44:45
WD-002045,CMP-002196,ACC-000120,ATM-00056,4050.26,2026-06-29 19:12:06
WD-002046,CMP-002197,ACC-000203,ATM-00053,6253.84,2026-07-21 13:47:23
WD-002047,CMP-002198,ACC-000152,ATM-00029,4990.42,2026-07-09 05:40:16
WD-002048,CMP-002199,ACC-000205,ATM-00054,632.93,2026-07-17 16:16:45
WD-002049,CMP-002200,ACC-000729,ATM-00019,43254.11,2026-06-20 23:27:57
WD-002050,CMP-002201,ACC-000151,ATM-00014,2561.44,2026-08-08 12:34:52
WD-002052,CMP-002203,ACC-000133,ATM-00234,2118.76,2026-06-27 15:45:38
WD-002054,CMP-002205,ACC-000037,ATM-00044,290179.03,2026-08-28 16:00:55
WD-002055,CMP-002206,ACC-000528,ATM-00011,1875.71,2026-06-04 09:59:02
WD-002056,CMP-002207,ACC-000060,ATM-00059,2038.53,2026-07-15 06:21:17
WD-002057,CMP-002208,ACC-000091,ATM-00058,39467.45,2026-07-08 23:21:11
WD-002058,CMP-002209,ACC-000011,ATM-00009,100085.76,2026-06-25 08:45:34
WD-002059,CMP-002210,ACC-000736,ATM-00047,353.13,2026-07-08 15:12:51
WD-002060,CMP-002211,ACC-000925,ATM-00022,5862.65,2026-07-09 11:55:15
WD-002061,CMP-002212,ACC-000161,ATM-00332,1579.79,2026-06-16 16:58:43
WD-002063,CMP-002214,ACC-000168,ATM-00210,80179.27,2026-08-28 10:32:10
WD-002064,CMP-002215,ACC-000606,ATM-00066,4260.42,2026-07-06 20:22:40
WD-002065,CMP-002216,ACC-000205,ATM-00055,3953.01,2026-06-30 15:32:56
WD-002066,CMP-002217,ACC-000005,ATM-00051,691.1,2026-06-04 20:55:14
WD-002067,CMP-002218,ACC-000078,ATM-00008,6065.68,2026-08-13 05:06:06
WD-002068,CMP-002219,ACC-000812,ATM-00057,3524.33,2026-06-19 22:18:11
WD-002070,CMP-002221,ACC-001192,ATM-00275,197623.53,2026-06-07 13:58:14
WD-002071,CMP-002222,ACC-000135,ATM-00108,1273.78,2026-07-14 01:44:36
WD-002073,CMP-002224,ACC-001039,ATM-00023,566.44,2026-06-13 03:07:01
WD-002075,CMP-002226,ACC-000187,ATM-00030,1277.99,2026-06-18 16:11:50
WD-002076,CMP-002227,ACC-000130,ATM-00286,697.27,2026-06-22 07:45:52
WD-002077,CMP-002228,ACC-000013,ATM-00262,4988.23,2026-07-22 07:40:20
WD-002078,CMP-002229,ACC-000158,ATM-00060,11297.81,2026-07-09 03:20:24
WD-002079,CMP-002230,ACC-000197,ATM-00139,9394.15,2026-06-05 17:07:25
WD-002080,CMP-002231,ACC-000164,ATM-00107,51463.41,2026-07-07 10:13:19
WD-002082,CMP-002233,ACC-000007,ATM-00017,4081.46,2026-08-05 05:28:30
WD-002083,CMP-002235,ACC-000335,ATM-00013,13220.58,2026-06-16 21:11:53
WD-002084,CMP-002236,ACC-000135,ATM-00045,6196.69,2026-07-03 00:20:28
WD-002085,CMP-002237,ACC-000177,ATM-00006,2669.47,2026-07-23 21:14:07
WD-002088,CMP-002240,ACC-000016,ATM-00298,1574.54,2026-08-03 18:09:06
WD-002089,CMP-002241,ACC-000146,ATM-00146,6767.16,2026-06-07 14:22:23
WD-002091,CMP-002243,ACC-000163,ATM-00039,5015.31,2026-08-22 18:36:13
WD-002092,CMP-002244,ACC-000834,ATM-00065,4347.37,2026-07-02 14:57:48
WD-002093,CMP-002245,ACC-000078,ATM-00040,11017.21,2026-08-14 19:27:25
WD-002094,CMP-002246,ACC-000137,ATM-00004,431.11,2026-08-25 21:27:56
WD-002096,CMP-002248,ACC-000120,ATM-00063,8155.95,2026-07-07 20:54:35
WD-002097,CMP-002249,ACC-000066,ATM-00044,37544.13,2026-08-08 11:11:29
WD-002100,CMP-002252,ACC-001044,ATM-00033,443.77,2026-06-29 16:32:20
WD-002101,CMP-002253,ACC-000210,ATM-00072,2804.04,2026-06-24 21:56:45
WD-002102,CMP-002254,ACC-000138,ATM-00028,8810.09,2026-08-11 15:01:37
WD-002103,CMP-002255,ACC-000023,ATM-00055,3344.74,2026-08-16 13:46:06
WD-002104,CMP-002256,ACC-000041,ATM-00021,10734.77,2026-08-02 21:00:03
WD-002105,CMP-002257,ACC-000645,ATM-00016,138040.39,2026-08-11 07:37:53
WD-002106,CMP-002258,ACC-000119,ATM-00230,3360.54,2026-08-27 11:20:44
WD-002107,CMP-002259,ACC-000166,ATM-00046,5636.8,2026-08-05 20:00:07
WD-002108,CMP-002260,ACC-000077,ATM-00048,1171.76,2026-07-02 06:27:30
WD-002109,CMP-002261,ACC-000204,ATM-00057,1026.01,2026-07-18 16:36:58
WD-002110,CMP-002262,ACC-000007,ATM-00040,485.97,2026-06-15 01:24:48
WD-002111,CMP-002263,ACC-000439,ATM-00030,965.87,2026-07-24 15:15:11
WD-002112,CMP-002265,ACC-000374,ATM-00014,9198.53,2026-06-17 03:21:27
WD-002113,CMP-002266,ACC-000094,ATM-00003,15661.09,2026-06-25 02:43:02
WD-002114,CMP-002267,ACC-000527,ATM-00034,2868.32,2026-06-20 14:43:18
WD-002115,CMP-002268,ACC-000136,ATM-00125,120680.69,2026-07-06 01:25:35
WD-002116,CMP-002269,ACC-000017,ATM-00042,3303.41,2026-07-20 16:27:25
WD-002117,CMP-002270,ACC-000574,ATM-00053,2736.08,2026-08-17 13:16:20
WD-002119,CMP-002273,ACC-000210,ATM-00268,9549.02,2026-07-07 21:35:23
WD-002120,CMP-002274,ACC-000127,ATM-00082,6490.52,2026-07-29 22:18:53
WD-002121,CMP-002275,ACC-000635,ATM-00064,4933.94,2026-06-20 12:08:14
WD-002122,CMP-002276,ACC-001092,ATM-00055,1246.37,2026-07-19 20:16:18
WD-002123,CMP-002277,ACC-000085,ATM-00196,13619.15,2026-07-11 03:12:28
WD-002124,CMP-002278,ACC-000094,ATM-00022,20604.63,2026-07-18 06:36:00
WD-002125,CMP-002279,ACC-000961,ATM-00059,4803.74,2026-08-25 22:10:18
WD-002126,CMP-002281,ACC-000163,ATM-00071,5615.42,2026-06-25 21:48:42
WD-002127,CMP-002282,ACC-000042,ATM-00295,55043.58,2026-08-08 16:48:32
WD-002128,CMP-002283,ACC-000215,ATM-00010,263364.58,2026-08-03 20:35:42
WD-002131,CMP-002286,ACC-000169,ATM-00033,2821.56,2026-07-29 19:57:38
WD-002132,CMP-002287,ACC-000154,ATM-00023,6532.65,2026-07-29 19:00:10
WD-002133,CMP-002288,ACC-000031,ATM-00029,287.33,2026-06-11 22:34:43
WD-002134,CMP-002289,ACC-000205,ATM-00034,708.47,2026-07-09 01:34:39
WD-002136,CMP-002291,ACC-000311,ATM-00059,1434.57,2026-06-25 13:39:45
WD-002137,CMP-002292,ACC-000512,ATM-00120,2526.57,2026-08-26 08:09:34
WD-002138,CMP-002293,ACC-000098,ATM-00214,1676.11,2026-08-25 06:45:51
WD-002139,CMP-002294,ACC-000106,ATM-00021,440.57,2026-07-26 12:56:07
WD-002142,CMP-002297,ACC-000057,ATM-00279,38327.33,2026-06-08 04:03:44
WD-002145,CMP-002300,ACC-000723,ATM-00028,8087.59,2026-06-12 00:52:01
WD-002146,CMP-002301,ACC-000178,ATM-00094,20344.04,2026-06-07 07:35:41
WD-002147,CMP-002302,ACC-000518,ATM-00026,58479.17,2026-08-27 11:55:08
WD-002148,CMP-002303,ACC-000003,ATM-00054,20206.22,2026-06-11 19:59:25
WD-002149,CMP-002304,ACC-000165,ATM-00007,1593.94,2026-07-07 09:54:40
WD-002150,CMP-002305,ACC-000003,ATM-00059,3696.51,2026-06-23 07:57:26
WD-002151,CMP-002306,ACC-001046,ATM-00055,2333.98,2026-06-06 23:17:06
WD-002152,CMP-002308,ACC-000094,ATM-00062,2271.37,2026-07-21 08:24:27
WD-002154,CMP-002310,ACC-000036,ATM-00031,10523.23,2026-07-29 00:58:52
WD-002155,CMP-002311,ACC-000039,ATM-00141,2532.93,2026-07-01 15:31:16
WD-002156,CMP-002313,ACC-000119,ATM-00063,2471.29,2026-08-25 02:16:04
WD-002157,CMP-002314,ACC-000189,ATM-00051,3846.22,2026-08-08 02:04:34
WD-002158,CMP-002315,ACC-001167,ATM-00052,257479.64,2026-06-02 22:02:23
WD-002160,CMP-002317,ACC-000047,ATM-00057,4490.31,2026-08-06 16:55:48
WD-002161,CMP-002318,ACC-000143,ATM-00016,9020.87,2026-06-19 18:01:48
WD-002162,CMP-002319,ACC-000084,ATM-00006,4356.4,2026-07-02 06:52:19
WD-002163,CMP-002320,ACC-000215,ATM-00041,5725.56,2026-08-18 14:14:57
WD-002164,CMP-002321,ACC-000057,ATM-00061,2855.43,2026-07-17 23:53:03
WD-002165,CMP-002322,ACC-000098,ATM-00016,549.45,2026-07-12 10:14:49
WD-002166,CMP-002324,ACC-000077,ATM-00037,7117.3,2026-08-11 11:41:04
WD-002167,CMP-002325,ACC-000125,ATM-00143,2465.69,2026-08-24 21:10:51
WD-002168,CMP-002326,ACC-000177,ATM-00029,3269.23,2026-07-20 09:57:30
WD-002169,CMP-002327,ACC-000060,ATM-00384,9967.55,2026-08-19 17:51:08
WD-002172,CMP-002331,ACC-000669,ATM-00010,14310.49,2026-08-09 23:26:01
WD-002173,CMP-002333,ACC-000157,ATM-00009,69663.14,2026-06-26 04:39:52
WD-002175,CMP-002336,ACC-000162,ATM-00066,79089.07,2026-06-23 00:51:34
WD-002176,CMP-002337,ACC-001007,ATM-00065,340361.9,2026-08-02 22:41:14
WD-002178,CMP-002340,ACC-000049,ATM-00324,2918.37,2026-06-26 03:50:45
WD-002179,CMP-002341,ACC-000157,ATM-00012,3660.78,2026-08-12 05:55:57
WD-002182,CMP-002344,ACC-000188,ATM-00003,7744.56,2026-06-19 03:45:37
WD-002183,CMP-002345,ACC-000182,ATM-00010,2359.28,2026-07-06 16:05:25
WD-002184,CMP-002347,ACC-000144,ATM-00044,1141.07,2026-07-09 09:39:52
WD-002185,CMP-002348,ACC-000733,ATM-00275,8047.97,2026-08-19 01:00:33
WD-002186,CMP-002349,ACC-000461,ATM-00018,17525.51,2026-07-15 06:53:05
WD-002188,CMP-002351,ACC-000455,ATM-00006,64888.63,2026-06-30 23:49:09
WD-002189,CMP-002352,ACC-000104,ATM-00312,253739.97,2026-08-22 16:50:21
WD-002190,CMP-002353,ACC-000040,ATM-00016,29240.92,2026-07-19 13:56:35
WD-002191,CMP-002355,ACC-000095,ATM-00207,3554.05,2026-06-21 08:53:26
WD-002192,CMP-002357,ACC-000104,ATM-00034,2711.77,2026-06-18 11:18:26
WD-002194,CMP-002359,ACC-000397,ATM-00240,148069.75,2026-07-23 21:14:46
WD-002197,CMP-002363,ACC-000185,ATM-00210,2474.29,2026-08-13 03:13:04
WD-002198,CMP-002364,ACC-000364,ATM-00002,1325.77,2026-08-07 12:29:55
WD-002199,CMP-002365,ACC-001119,ATM-00275,899.48,2026-07-14 03:23:01
WD-002202,CMP-002368,ACC-001156,ATM-00002,25262.17,2026-08-23 07:35:43
WD-002203,CMP-002370,ACC-000006,ATM-00049,2022.6,2026-07-05 11:11:25
WD-002204,CMP-002371,ACC-001052,ATM-00012,1713.56,2026-07-21 01:58:51
WD-002205,CMP-002372,ACC-000001,ATM-00014,5075.42,2026-07-31 22:15:42
WD-002206,CMP-002373,ACC-000896,ATM-00273,13647.78,2026-07-09 12:22:45
WD-002207,CMP-002374,ACC-000940,ATM-00068,264292.85,2026-08-03 10:43:01
WD-002208,CMP-002375,ACC-000080,ATM-00065,24790.81,2026-08-05 01:27:40
WD-002209,CMP-002376,ACC-001041,ATM-00157,269233.49,2026-08-03 00:22:15
WD-002210,CMP-002377,ACC-000140,ATM-00009,4342.41,2026-06-01 18:55:56
WD-002211,CMP-002378,ACC-000106,ATM-00051,6030.42,2026-08-04 23:22:07
WD-002212,CMP-002379,ACC-001079,ATM-00034,915.74,2026-07-26 22:47:33
WD-002213,CMP-002380,ACC-000182,ATM-00030,102860.32,2026-07-28 18:59:41
WD-002214,CMP-002381,ACC-000216,ATM-00311,505.1,2026-07-13 03:01:10
WD-002215,CMP-002382,ACC-000031,ATM-00048,3057.05,2026-08-09 06:18:25
WD-002216,CMP-002383,ACC-000019,ATM-00027,462301.6,2026-08-19 09:57:22
WD-002217,CMP-002384,ACC-000196,ATM-00008,16346.03,2026-08-16 10:28:04
WD-002218,CMP-002385,ACC-000114,ATM-00335,11612.27,2026-07-26 20:26:11
WD-002219,CMP-002386,ACC-000091,ATM-00038,269400.14,2026-08-13 11:45:29
WD-002220,CMP-002388,ACC-000159,ATM-00024,2428.94,2026-06-01 15:57:44
WD-002221,CMP-002389,ACC-000172,ATM-00004,122661.7,2026-06-13 17:21:22
WD-002222,CMP-002390,ACC-000489,ATM-00039,1768.32,2026-06-26 13:20:43
WD-002223,CMP-002391,ACC-000210,ATM-00012,9251.31,2026-07-20 16:38:27
WD-002224,CMP-002393,ACC-000045,ATM-00011,2134.4,2026-07-21 01:31:36
WD-002226,CMP-002395,ACC-000115,ATM-00029,70143.09,2026-07-05 09:13:32
WD-002227,CMP-002396,ACC-000214,ATM-00008,32527.54,2026-08-04 10:34:34
WD-002230,CMP-002399,ACC-000187,ATM-00009,2090.04,2026-07-31 05:45:37
WD-002231,CMP-002400,ACC-000070,ATM-00208,8687.59,2026-08-03 14:10:16
WD-002232,CMP-002401,ACC-000126,ATM-00002,2710.26,2026-06-25 11:43:03
WD-002233,CMP-002403,ACC-000499,ATM-00032,1542.18,2026-08-01 17:20:10
WD-002234,CMP-002404,ACC-000154,ATM-00154,4439.74,2026-08-03 22:49:19
WD-002235,CMP-002405,ACC-000164,ATM-00060,683.8,2026-08-20 03:35:30
WD-002236,CMP-002406,ACC-000204,ATM-00359,29354.12,2026-06-03 22:02:39
WD-002237,CMP-002407,ACC-000147,ATM-00025,2345.23,2026-07-22 01:35:06
WD-002238,CMP-002408,ACC-000060,ATM-00036,11396.48,2026-08-01 07:42:06
WD-002239,CMP-002410,ACC-000076,ATM-00055,2963.47,2026-06-02 10:45:35
WD-002240,CMP-002411,ACC-000203,ATM-00219,8875.59,2026-06-11 13:47:38
WD-002242,CMP-002413,ACC-000014,ATM-00044,106863.08,2026-07-22 04:37:47
WD-002244,CMP-002415,ACC-000144,ATM-00019,1381.25,2026-08-12 23:34:15
WD-002245,CMP-002416,ACC-000034,ATM-00023,1410.1,2026-08-15 15:22:04
WD-002246,CMP-002417,ACC-000065,ATM-00054,4681.55,2026-07-17 11:25:55
WD-002251,CMP-002423,ACC-000201,ATM-00042,8556.24,2026-07-12 19:33:17
WD-002252,CMP-002424,ACC-001049,ATM-00052,270624.22,2026-06-23 09:32:56
WD-002253,CMP-002425,ACC-000174,ATM-00022,6255.99,2026-07-10 09:53:29
WD-002254,CMP-002426,ACC-000163,ATM-00037,147886.42,2026-06-08 15:55:53
WD-002255,CMP-002428,ACC-000158,ATM-00029,1695.5,2026-07-17 21:32:05
WD-002256,CMP-002429,ACC-000202,ATM-00239,1426.28,2026-08-05 21:59:40
WD-002257,CMP-002430,ACC-000073,ATM-00051,230781.77,2026-07-21 01:02:37
WD-002258,CMP-002431,ACC-000115,ATM-00047,853.75,2026-06-13 06:17:44
WD-002259,CMP-002432,ACC-000049,ATM-00068,1100.94,2026-08-12 12:02:11
WD-002260,CMP-002433,ACC-000111,ATM-00007,5910.6,2026-07-04 02:45:34
WD-002261,CMP-002434,ACC-000159,ATM-00034,191144.4,2026-08-19 21:14:56
WD-002262,CMP-002436,ACC-000103,ATM-00371,2770.46,2026-08-04 17:14:38
WD-002263,CMP-002437,ACC-000430,ATM-00063,103694.85,2026-06-18 06:17:47
WD-002264,CMP-002438,ACC-000387,ATM-00063,15981.88,2026-06-06 03:34:51
WD-002265,CMP-002439,ACC-000128,ATM-00046,8766.94,2026-06-11 21:52:59
WD-002267,CMP-002441,ACC-000163,ATM-00048,9517.24,2026-06-29 17:29:58
WD-002268,CMP-002442,ACC-000177,ATM-00003,6745.38,2026-07-09 07:26:28
WD-002269,CMP-002443,ACC-000037,ATM-00001,1585.19,2026-08-02 20:08:25
WD-002270,CMP-002444,ACC-000155,ATM-00035,4828.09,2026-08-26 14:06:53
WD-002271,CMP-002445,ACC-000099,ATM-00042,5079.32,2026-07-30 17:27:33
WD-002272,CMP-002446,ACC-000062,ATM-00122,22553.84,2026-07-04 09:57:02
WD-002273,CMP-002447,ACC-000559,ATM-00043,5261.75,2026-06-10 22:22:14
WD-002276,CMP-002450,ACC-000596,ATM-00015,2094.48,2026-07-07 22:29:15
WD-002277,CMP-002451,ACC-000803,ATM-00035,5492.04,2026-08-19 01:25:39
WD-002278,CMP-002452,ACC-000103,ATM-00007,73186.64,2026-07-13 21:39:07
WD-002279,CMP-002453,ACC-000115,ATM-00057,1412.93,2026-07-06 01:08:44
WD-002280,CMP-002454,ACC-000347,ATM-00033,23658.82,2026-06-28 16:04:16
WD-002281,CMP-002455,ACC-000152,ATM-00294,5237.28,2026-08-27 12:14:37
WD-002283,CMP-002457,ACC-000350,ATM-00093,738.23,2026-07-19 01:16:22
WD-002284,CMP-002458,ACC-000840,ATM-00038,177081.39,2026-08-14 09:02:02
WD-002285,CMP-002459,ACC-000528,ATM-00064,4561.34,2026-08-11 21:20:59
WD-002286,CMP-002460,ACC-000066,ATM-00063,20931.71,2026-06-11 18:28:51
WD-002287,CMP-002461,ACC-000009,ATM-00039,2896.7,2026-06-02 23:56:03
WD-002288,CMP-002462,ACC-000040,ATM-00035,1266.24,2026-07-04 04:00:22
WD-002289,CMP-002463,ACC-001176,ATM-00061,17397.63,2026-07-17 21:25:50
WD-002290,CMP-002464,ACC-000155,ATM-00389,3680.35,2026-06-25 02:23:34
WD-002291,CMP-002465,ACC-000027,ATM-00039,43626.54,2026-06-28 09:08:39
WD-002292,CMP-002466,ACC-000085,ATM-00054,870.98,2026-06-24 04:25:38
WD-002293,CMP-002467,ACC-000025,ATM-00038,2304.6,2026-08-15 18:14:09
WD-002295,CMP-002469,ACC-001190,ATM-00010,6485.76,2026-06-15 09:34:48
WD-002296,CMP-002470,ACC-000024,ATM-00035,952.86,2026-06-19 23:56:20
WD-002297,CMP-002471,ACC-000138,ATM-00019,1303.82,2026-06-10 01:32:05
WD-002298,CMP-002472,ACC-001020,ATM-00059,13329.4,2026-08-07 15:26:42
WD-002299,CMP-002473,ACC-000086,ATM-00067,2550.52,2026-07-17 21:28:57
WD-002300,CMP-002474,ACC-000120,ATM-00036,8292.67,2026-06-12 00:04:23
WD-002301,CMP-002475,ACC-000139,ATM-00020,341.67,2026-07-11 11:35:24
WD-002302,CMP-002476,ACC-000137,ATM-00063,3094.4,2026-05-31 14:44:43
WD-002304,CMP-002478,ACC-000579,ATM-00042,2237.44,2026-06-25 13:50:19
WD-002306,CMP-002480,ACC-000022,ATM-00017,3467787.69,2026-06-13 19:09:47
WD-002307,CMP-002481,ACC-000208,ATM-00055,245548.0,2026-08-15 18:37:17
WD-002308,CMP-002482,ACC-000135,ATM-00021,337.96,2026-06-27 23:54:10
WD-002309,CMP-002483,ACC-000192,ATM-00256,3368.99,2026-06-13 21:41:58
WD-002311,CMP-002485,ACC-001171,ATM-00036,41767.46,2026-07-14 18:42:20
WD-002312,CMP-002486,ACC-000187,ATM-00039,4299.63,2026-07-04 14:38:48
WD-002313,CMP-002487,ACC-000198,ATM-00001,559.51,2026-07-22 23:22:57
WD-002314,CMP-002488,ACC-000118,ATM-00057,4403.23,2026-07-24 16:10:04
WD-002315,CMP-002489,ACC-000727,ATM-00064,896.86,2026-08-22 08:01:28
WD-002316,CMP-002490,ACC-000194,ATM-00052,9183.17,2026-07-14 23:19:45
WD-002317,CMP-002491,ACC-000337,ATM-00019,1330.51,2026-07-18 00:54:12
WD-002318,CMP-002493,ACC-000145,ATM-00067,1850.79,2026-06-13 09:04:42
WD-002319,CMP-002495,ACC-000949,ATM-00043,4777.93,2026-07-19 05:33:02
WD-002320,CMP-002496,ACC-000763,ATM-00010,3911.64,2026-06-17 11:53:19
WD-002321,CMP-002497,ACC-000483,ATM-00005,19800.03,2026-07-09 11:34:16
WD-002322,CMP-002498,ACC-000148,ATM-00059,5102.39,2026-06-16 18:46:02
WD-002323,CMP-002499,ACC-000087,ATM-00039,5031.99,2026-08-16 20:37:02
WD-002324,CMP-002500,ACC-000046,ATM-00050,2623.31,2026-06-26 04:27:06
WD-002325,CMP-002501,ACC-000170,ATM-00026,2397.69,2026-07-24 17:21:53
WD-002326,CMP-002502,ACC-000184,ATM-00032,2770.53,2026-06-29 09:43:51
WD-002327,CMP-002503,ACC-000025,ATM-00047,6301.84,2026-06-14 07:06:32
WD-002328,CMP-002504,ACC-000994,ATM-00039,246433.3,2026-06-25 09:43:03
WD-002329,CMP-002505,ACC-000046,ATM-00022,4466.52,2026-08-03 00:38:24
WD-002331,CMP-002507,ACC-000057,ATM-00067,2329.25,2026-06-14 02:46:15
WD-002332,CMP-002508,ACC-000043,ATM-00270,4674.21,2026-06-07 04:24:00
WD-002333,CMP-002509,ACC-000078,ATM-00015,1307.25,2026-08-10 23:08:26
WD-002334,CMP-002510,ACC-000069,ATM-00066,5092.54,2026-07-23 04:43:35
WD-002336,CMP-002512,ACC-000142,ATM-00037,5680.63,2026-08-03 13:59:07
WD-002337,CMP-002513,ACC-000123,ATM-00055,1024.84,2026-06-21 01:57:55
WD-002338,CMP-002514,ACC-000487,ATM-00023,244.8,2026-07-23 23:35:17
WD-002339,CMP-002515,ACC-000151,ATM-00011,5252.36,2026-07-14 10:23:32
WD-002340,CMP-002516,ACC-000002,ATM-00053,342596.73,2026-08-24 23:42:02
WD-002342,CMP-002518,ACC-000192,ATM-00062,3209.38,2026-08-10 23:08:53
