transaction_id,complaint_id,from_account_id,to_account_id,amount,timestamp,hop_number
TXN-0002073,CMP-000930,ACC-000025,ACC-000304,23827.63,2026-07-30 04:25:50,2
TXN-0002074,CMP-000930,ACC-000304,ACC-000106,22714.22,2026-07-30 04:42:50,3
TXN-0002075,CMP-000931,ACC-001131,ACC-000119,2560.43,2026-08-02 14:07:12,1
TXN-0002076,CMP-000931,ACC-000119,ACC-000101,2409.01,2026-08-02 14:50:12,2
TXN-0002077,CMP-000931,ACC-000101,ACC-000062,2345.55,2026-08-02 20:28:12,3
TXN-0002078,CMP-000931,ACC-000062,ACC-000219,2260.03,2026-08-02 21:02:12,4
TXN-0002079,CMP-000932,ACC-001002,ACC-000024,7040.91,2026-07-15 11:50:34,1
TXN-0002080,CMP-000932,ACC-000024,ACC-000148,6727.14,2026-07-15 13:58:34,2
TXN-0002081,CMP-000932,ACC-000148,ACC-000151,6313.0,2026-07-15 16:08:34,3
TXN-0002082,CMP-000933,ACC-000665,ACC-000140,1125.84,2026-08-20 03:32:36,1
TXN-0002083,CMP-000933,ACC-000140,ACC-000132,1069.65,2026-08-20 03:53:36,2
TXN-0002084,CMP-000934,ACC-001096,ACC-000005,3038.17,2026-08-04 01:29:48,1
TXN-0002085,CMP-000935,ACC-000529,ACC-000758,292436.1,2026-07-28 15:51:13,1
TXN-0002086,CMP-000935,ACC-000758,ACC-000104,284709.01,2026-07-28 20:12:13,2
TXN-0002087,CMP-000935,ACC-000104,ACC-000144,269886.25,2026-07-28 22:57:13,3
TXN-0002088,CMP-000936,ACC-001048,ACC-000013,3214.92,2026-06-07 04:57:04,1
TXN-0002089,CMP-000936,ACC-000013,ACC-000781,3048.15,2026-06-07 05:41:04,2
TXN-0002090,CMP-000936,ACC-000781,ACC-000072,2904.66,2026-06-07 09:23:04,3
TXN-0002091,CMP-000937,ACC-000510,ACC-000195,5018.21,2026-06-27 19:24:55,1
TXN-0002092,CMP-000937,ACC-000195,ACC-000132,4757.23,2026-06-28 01:02:55,2
TXN-0002093,CMP-000937,ACC-000132,ACC-000855,4504.33,2026-06-28 02:22:55,3
TXN-0002094,CMP-000938,ACC-000313,ACC-000105,36710.91,2026-06-30 02:15:25,1
TXN-0002095,CMP-000938,ACC-000105,ACC-000086,35423.58,2026-06-30 02:54:25,2
TXN-0002096,CMP-000938,ACC-000086,ACC-000077,34328.88,2026-06-30 08:53:25,3
TXN-0002097,CMP-000939,ACC-000497,ACC-000081,2932.6,2026-06-05 22:45:40,1
TXN-0002098,CMP-000939,ACC-000081,ACC-000090,2837.67,2026-06-06 04:09:40,2
TXN-0002099,CMP-000940,ACC-000462,ACC-000013,60276.27,2026-08-02 11:53:01,1
TXN-0002100,CMP-000940,ACC-000013,ACC-000024,56755.1,2026-08-02 14:35:01,2
TXN-0002101,CMP-000941,ACC-000376,ACC-000109,2741.65,2026-07-19 09:23:33,1
TXN-0002102,CMP-000941,ACC-000109,ACC-000073,2609.68,2026-07-19 12:02:33,2
TXN-0002103,CMP-000941,ACC-000073,ACC-000440,2435.24,2026-07-19 17:17:33,3
TXN-0002104,CMP-000942,ACC-000841,ACC-001191,751.2,2026-07-08 18:14:10,1
TXN-0002105,CMP-000942,ACC-001191,ACC-000931,725.03,2026-07-08 21:21:10,2
TXN-0002106,CMP-000942,ACC-000931,ACC-000842,713.51,2026-07-09 03:15:10,3
TXN-0002107,CMP-000942,ACC-000842,ACC-000070,677.09,2026-07-09 07:34:10,4
TXN-0002108,CMP-000943,ACC-000904,ACC-000882,1300.13,2026-08-19 00:57:19,1
TXN-0002109,CMP-000943,ACC-000882,ACC-000119,1242.91,2026-08-19 02:42:19,2
TXN-0002110,CMP-000943,ACC-000119,ACC-000029,1210.68,2026-08-19 07:20:19,3
TXN-0002111,CMP-000943,ACC-000029,ACC-000308,1131.63,2026-08-19 12:43:19,4
TXN-0002112,CMP-000944,ACC-000656,ACC-000117,184014.59,2026-07-23 00:07:12,1
TXN-0002113,CMP-000944,ACC-000117,ACC-000936,177278.07,2026-07-23 05:07:12,2
TXN-0002114,CMP-000945,ACC-001122,ACC-000035,11503.12,2026-07-05 17:51:55,1
TXN-0002115,CMP-000945,ACC-000035,ACC-000063,11193.14,2026-07-05 19:27:55,2
TXN-0002116,CMP-000945,ACC-000063,ACC-000067,11036.13,2026-07-05 20:21:55,3
TXN-0002117,CMP-000945,ACC-000067,ACC-000095,10564.61,2026-07-06 01:18:55,4
TXN-0002118,CMP-000946,ACC-000431,ACC-000616,69788.85,2026-08-23 22:43:39,1
TXN-0002119,CMP-000946,ACC-000616,ACC-000032,67642.87,2026-08-24 00:16:39,2
TXN-0002120,CMP-000946,ACC-000032,ACC-000084,62718.18,2026-08-24 05:32:39,3
TXN-0002121,CMP-000946,ACC-000084,ACC-000691,59734.78,2026-08-24 07:40:39,4
TXN-0002122,CMP-000947,ACC-000608,ACC-000136,6388.22,2026-08-11 20:36:58,1
TXN-0002123,CMP-000947,ACC-000136,ACC-000137,6009.17,2026-08-11 21:25:58,2
TXN-0002124,CMP-000947,ACC-000137,ACC-000091,5565.5,2026-08-11 23:37:58,3
TXN-0002125,CMP-000948,ACC-000869,ACC-000423,19226.54,2026-06-18 19:56:24,1
TXN-0002126,CMP-000948,ACC-000423,ACC-000072,18087.91,2026-06-18 23:51:24,2
TXN-0002127,CMP-000948,ACC-000072,ACC-000175,17491.38,2026-06-19 00:47:24,3
TXN-0002128,CMP-000949,ACC-000688,ACC-000066,1842.06,2026-06-22 13:09:29,1
TXN-0002129,CMP-000949,ACC-000066,ACC-000070,1790.3,2026-06-22 16:55:29,2
TXN-0002130,CMP-000950,ACC-001052,ACC-001011,27031.52,2026-08-16 13:43:13,1
TXN-0002131,CMP-000950,ACC-001011,ACC-000209,25638.39,2026-08-16 19:02:13,2
TXN-0002132,CMP-000951,ACC-001161,ACC-000112,4913.26,2026-07-16 02:34:14,1
TXN-0002133,CMP-000951,ACC-000112,ACC-001190,4555.62,2026-07-16 06:13:14,2
TXN-0002134,CMP-000952,ACC-000306,ACC-000052,2521.25,2026-07-27 14:54:14,1
TXN-0002135,CMP-000952,ACC-000052,ACC-000084,2436.76,2026-07-27 16:07:14,2
TXN-0002136,CMP-000952,ACC-000084,ACC-000261,2310.82,2026-07-27 17:24:14,3
TXN-0002137,CMP-000953,ACC-000848,ACC-000016,2688.9,2026-06-20 01:37:35,1
TXN-0002138,CMP-000953,ACC-000016,ACC-000049,2621.01,2026-06-20 06:58:35,2
TXN-0002139,CMP-000953,ACC-000049,ACC-000149,2586.47,2026-06-20 07:18:35,3
TXN-0002140,CMP-000954,ACC-000808,ACC-000123,11929.3,2026-06-29 22:15:21,1
TXN-0002141,CMP-000954,ACC-000123,ACC-000089,11527.8,2026-06-30 03:44:21,2
TXN-0002142,CMP-000954,ACC-000089,ACC-000046,10889.37,2026-06-30 04:55:21,3
TXN-0002143,CMP-000955,ACC-000732,ACC-000011,3414.89,2026-06-20 05:49:41,1
TXN-0002144,CMP-000956,ACC-000552,ACC-000121,16858.47,2026-07-15 00:57:55,1
TXN-0002145,CMP-000956,ACC-000121,ACC-000097,15680.61,2026-07-15 04:01:55,2
TXN-0002146,CMP-000956,ACC-000097,ACC-000197,14630.62,2026-07-15 04:28:55,3
TXN-0002147,CMP-000957,ACC-000777,ACC-000011,4638.88,2026-06-08 22:38:15,1
TXN-0002148,CMP-000957,ACC-000011,ACC-000035,4391.2,2026-06-09 01:10:15,2
TXN-0002149,CMP-000957,ACC-000035,ACC-000064,4283.14,2026-06-09 02:48:15,3
TXN-0002150,CMP-000958,ACC-000945,ACC-000567,2539.12,2026-08-01 16:49:59,1
TXN-0002151,CMP-000958,ACC-000567,ACC-000176,2507.69,2026-08-01 17:15:59,2
TXN-0002152,CMP-000958,ACC-000176,ACC-000110,2352.22,2026-08-01 18:02:59,3
TXN-0002153,CMP-000959,ACC-000502,ACC-000067,5053.61,2026-08-15 01:34:26,1
TXN-0002154,CMP-000959,ACC-000067,ACC-000122,4774.7,2026-08-15 02:47:26,2
TXN-0002155,CMP-000960,ACC-000733,ACC-000149,71123.3,2026-08-14 04:43:18,1
TXN-0002156,CMP-000960,ACC-000149,ACC-000026,65802.2,2026-08-14 08:07:18,2
TXN-0002157,CMP-000960,ACC-000026,ACC-000087,62457.36,2026-08-14 09:17:18,3
TXN-0002158,CMP-000960,ACC-000087,ACC-000561,61147.89,2026-08-14 09:33:18,4
TXN-0002159,CMP-000961,ACC-000226,ACC-000045,539.56,2026-07-12 18:27:37,1
TXN-0002160,CMP-000961,ACC-000045,ACC-000781,521.53,2026-07-12 22:20:37,2
TXN-0002161,CMP-000961,ACC-000781,ACC-000909,507.32,2026-07-13 03:40:37,3
TXN-0002162,CMP-000961,ACC-000909,ACC-000023,467.33,2026-07-13 06:33:37,4
TXN-0002163,CMP-000963,ACC-000367,ACC-000527,7559.2,2026-06-02 12:20:31,1
TXN-0002164,CMP-000963,ACC-000527,ACC-000037,7255.83,2026-06-02 15:02:31,2
TXN-0002165,CMP-000963,ACC-000037,ACC-000160,7058.07,2026-06-02 17:19:31,3
TXN-0002166,CMP-000964,ACC-001074,ACC-000048,491808.14,2026-06-02 17:01:27,1
TXN-0002167,CMP-000964,ACC-000048,ACC-001080,468789.67,2026-06-02 22:33:27,2
TXN-0002168,CMP-000965,ACC-000838,ACC-000168,3994.92,2026-08-07 05:21:59,1
TXN-0002169,CMP-000966,ACC-000661,ACC-000203,1622.89,2026-07-18 10:01:44,1
TXN-0002170,CMP-000966,ACC-000203,ACC-000038,1510.01,2026-07-18 11:31:44,2
TXN-0002171,CMP-000967,ACC-001052,ACC-000978,974.92,2026-06-29 09:26:41,1
TXN-0002172,CMP-000967,ACC-000978,ACC-000637,932.89,2026-06-29 10:49:41,2
TXN-0002173,CMP-000968,ACC-001108,ACC-000170,12798.89,2026-07-21 21:53:57,1
TXN-0002174,CMP-000968,ACC-000170,ACC-000022,12153.42,2026-07-22 01:27:57,2
TXN-0002175,CMP-000968,ACC-000022,ACC-000180,11196.86,2026-07-22 04:56:57,3
TXN-0002176,CMP-000968,ACC-000180,ACC-000206,10733.49,2026-07-22 09:06:57,4
TXN-0002177,CMP-000969,ACC-001092,ACC-000011,11800.02,2026-07-04 06:25:19,1
TXN-0002178,CMP-000969,ACC-000011,ACC-000057,11630.5,2026-07-04 09:15:19,2
TXN-0002179,CMP-000969,ACC-000057,ACC-000490,11341.02,2026-07-04 12:08:19,3
TXN-0002180,CMP-000970,ACC-001180,ACC-000009,6244.89,2026-06-16 20:30:35,1
TXN-0002181,CMP-000970,ACC-000009,ACC-000112,5773.44,2026-06-17 02:00:35,2
TXN-0002182,CMP-000970,ACC-000112,ACC-000086,5467.47,2026-06-17 03:25:35,3
TXN-0002183,CMP-000972,ACC-000934,ACC-000188,5956.45,2026-06-21 04:46:56,1
TXN-0002184,CMP-000972,ACC-000188,ACC-000197,5573.34,2026-06-21 10:04:56,2
TXN-0002185,CMP-000972,ACC-000197,ACC-000015,5251.65,2026-06-21 13:12:56,3
TXN-0002186,CMP-000973,ACC-001018,ACC-000154,1110.58,2026-07-05 18:52:47,1
TXN-0002187,CMP-000974,ACC-000439,ACC-000144,10862.08,2026-08-01 14:14:10,1
TXN-0002188,CMP-000974,ACC-000144,ACC-000193,10294.21,2026-08-01 15:57:10,2
TXN-0002189,CMP-000974,ACC-000193,ACC-000622,10017.32,2026-08-01 18:49:10,3
TXN-0002190,CMP-000975,ACC-001184,ACC-000184,19920.22,2026-06-05 16:27:44,1
TXN-0002191,CMP-000975,ACC-000184,ACC-000038,19163.53,2026-06-05 20:37:44,2
TXN-0002192,CMP-000976,ACC-000993,ACC-000192,1393.31,2026-08-06 22:49:36,1
TXN-0002193,CMP-000976,ACC-000192,ACC-000643,1331.21,2026-08-06 23:11:36,2
TXN-0002194,CMP-000977,ACC-000816,ACC-000088,3884.21,2026-06-25 11:46:22,1
TXN-0002195,CMP-000977,ACC-000088,ACC-000048,3675.36,2026-06-25 16:20:22,2
TXN-0002196,CMP-000978,ACC-000601,ACC-000165,5902.77,2026-07-31 10:09:30,1
TXN-0002197,CMP-000978,ACC-000165,ACC-000060,5799.32,2026-07-31 10:34:30,2
TXN-0002198,CMP-000979,ACC-000525,ACC-000182,19136.27,2026-07-21 11:22:42,1
TXN-0002199,CMP-000979,ACC-000182,ACC-000211,18448.11,2026-07-21 13:12:42,2
TXN-0002200,CMP-000980,ACC-000427,ACC-000060,1639.09,2026-08-20 18:01:16,1
TXN-0002201,CMP-000981,ACC-000702,ACC-000114,2908.87,2026-06-27 23:36:04,1
TXN-0002202,CMP-000981,ACC-000114,ACC-001129,2856.58,2026-06-28 05:13:04,2
TXN-0002203,CMP-000982,ACC-001193,ACC-000109,12042.5,2026-06-20 11:13:47,1
TXN-0002204,CMP-000982,ACC-000109,ACC-000175,11849.74,2026-06-20 14:35:47,2
TXN-0002205,CMP-000982,ACC-000175,ACC-000073,11082.21,2026-06-20 19:50:47,3
TXN-0002206,CMP-000982,ACC-000073,ACC-000115,10693.16,2026-06-20 22:11:47,4
TXN-0002207,CMP-000983,ACC-000330,ACC-000359,28767.01,2026-07-05 16:40:41,1
TXN-0002208,CMP-000983,ACC-000359,ACC-000065,28265.31,2026-07-05 21:36:41,2
TXN-0002209,CMP-000983,ACC-000065,ACC-000697,27003.01,2026-07-06 01:34:41,3
TXN-0002210,CMP-000984,ACC-000463,ACC-000098,3554.75,2026-07-19 05:35:25,1
TXN-0002211,CMP-000984,ACC-000098,ACC-000077,3354.74,2026-07-19 11:24:25,2
TXN-0002212,CMP-000984,ACC-000077,ACC-000111,3231.94,2026-07-19 13:00:25,3
TXN-0002213,CMP-000985,ACC-000453,ACC-000075,160876.24,2026-06-23 19:45:48,1
TXN-0002214,CMP-000985,ACC-000075,ACC-000149,156791.47,2026-06-24 00:48:48,2
TXN-0002215,CMP-000985,ACC-000149,ACC-000931,144453.85,2026-06-24 03:39:48,3
TXN-0002216,CMP-000986,ACC-000611,ACC-000072,1848.0,2026-08-20 21:22:07,1
TXN-0002217,CMP-000986,ACC-000072,ACC-000027,1763.89,2026-08-21 00:19:07,2
TXN-0002218,CMP-000986,ACC-000027,ACC-000988,1692.38,2026-08-21 01:36:07,3
TXN-0002219,CMP-000987,ACC-000704,ACC-000182,4878.48,2026-08-15 19:46:39,1
TXN-0002220,CMP-000987,ACC-000182,ACC-000193,4606.28,2026-08-15 22:55:39,2
TXN-0002221,CMP-000987,ACC-000193,ACC-000019,4278.08,2026-08-15 23:26:39,3
TXN-0002222,CMP-000987,ACC-000019,ACC-000193,3972.69,2026-08-16 02:21:39,4
TXN-0002223,CMP-000988,ACC-000749,ACC-000061,80197.78,2026-06-25 16:55:30,1
TXN-0002224,CMP-000988,ACC-000061,ACC-000354,75255.11,2026-06-25 21:34:30,2
TXN-0002225,CMP-000989,ACC-000857,ACC-000650,3218.54,2026-06-26 13:07:57,1
TXN-0002226,CMP-000989,ACC-000650,ACC-000183,3107.09,2026-06-26 18:36:57,2
TXN-0002227,CMP-000990,ACC-000596,ACC-000019,11749.34,2026-06-04 16:52:20,1
TXN-0002228,CMP-000990,ACC-000019,ACC-000026,11517.28,2026-06-04 21:31:20,2
TXN-0002229,CMP-000991,ACC-000376,ACC-001183,3513.87,2026-07-12 01:19:02,1
TXN-0002230,CMP-000992,ACC-001133,ACC-000192,2093.95,2026-06-04 17:03:33,1
TXN-0002231,CMP-000992,ACC-000192,ACC-000154,2039.8,2026-06-04 19:22:33,2
TXN-0002232,CMP-000993,ACC-000332,ACC-000198,4039.15,2026-07-02 23:24:42,1
TXN-0002233,CMP-000993,ACC-000198,ACC-000102,3801.0,2026-07-03 03:27:42,2
TXN-0002234,CMP-000994,ACC-000734,ACC-000037,7126.77,2026-08-25 10:35:58,1
TXN-0002235,CMP-000994,ACC-000037,ACC-000043,6916.0,2026-08-25 16:35:58,2
TXN-0002236,CMP-000994,ACC-000043,ACC-000030,6422.99,2026-08-25 19:38:58,3
TXN-0002237,CMP-000994,ACC-000030,ACC-000005,6062.04,2026-08-25 20:04:58,4
TXN-0002238,CMP-000995,ACC-000700,ACC-000182,1469.48,2026-06-12 04:11:40,1
TXN-0002239,CMP-000995,ACC-000182,ACC-000176,1436.75,2026-06-12 05:07:40,2
TXN-0002240,CMP-000997,ACC-000488,ACC-000164,913426.71,2026-07-09 09:19:54,1
TXN-0002241,CMP-000997,ACC-000164,ACC-000134,869765.68,2026-07-09 14:54:54,2
TXN-0002242,CMP-000997,ACC-000134,ACC-000024,829949.27,2026-07-09 18:40:54,3
TXN-0002243,CMP-000998,ACC-000858,ACC-000208,210637.03,2026-08-07 09:12:24,1
TXN-0002244,CMP-000998,ACC-000208,ACC-000041,197270.96,2026-08-07 13:58:24,2
TXN-0002245,CMP-000999,ACC-000358,ACC-000004,1796.99,2026-06-11 03:33:44,1
TXN-0002246,CMP-000999,ACC-000004,ACC-001099,1763.82,2026-06-11 06:40:44,2
TXN-0002247,CMP-001000,ACC-000327,ACC-000076,2889.9,2026-08-05 21:01:26,1
TXN-0002248,CMP-001001,ACC-000779,ACC-000137,1681.8,2026-07-30 06:44:42,1
TXN-0002249,CMP-001001,ACC-000137,ACC-000211,1618.32,2026-07-30 09:27:42,2
TXN-0002250,CMP-001002,ACC-000833,ACC-000898,7048.04,2026-08-26 07:07:28,1
TXN-0002251,CMP-001002,ACC-000898,ACC-000147,6764.32,2026-08-26 10:58:28,2
TXN-0002252,CMP-001004,ACC-000406,ACC-000208,6079.21,2026-08-01 13:57:56,1
TXN-0002253,CMP-001004,ACC-000208,ACC-000087,5981.89,2026-08-01 19:46:56,2
TXN-0002254,CMP-001005,ACC-000993,ACC-000014,27806.36,2026-08-14 12:32:05,1
TXN-0002255,CMP-001005,ACC-000014,ACC-000105,25935.08,2026-08-14 18:19:05,2
TXN-0002256,CMP-001006,ACC-000522,ACC-000162,62943.76,2026-08-04 12:27:01,1
TXN-0002257,CMP-001006,ACC-000162,ACC-001053,59628.12,2026-08-04 17:30:01,2
TXN-0002258,CMP-001006,ACC-001053,ACC-000092,55384.86,2026-08-04 18:40:01,3
TXN-0002259,CMP-001006,ACC-000092,ACC-000415,54064.41,2026-08-04 19:23:01,4
TXN-0002260,CMP-001007,ACC-001039,ACC-000159,45186.65,2026-07-31 05:07:52,1
TXN-0002261,CMP-001007,ACC-000159,ACC-000035,44666.62,2026-07-31 08:02:52,2
TXN-0002262,CMP-001008,ACC-000878,ACC-000061,2866.19,2026-07-04 13:29:40,1
TXN-0002263,CMP-001008,ACC-000061,ACC-000213,2777.35,2026-07-04 15:06:40,2
TXN-0002264,CMP-001008,ACC-000213,ACC-000167,2616.8,2026-07-04 17:37:40,3
TXN-0002265,CMP-001009,ACC-000631,ACC-000033,1798.18,2026-08-15 21:41:58,1
TXN-0002266,CMP-001009,ACC-000033,ACC-000149,1770.3,2026-08-15 23:22:58,2
TXN-0002267,CMP-001009,ACC-000149,ACC-000171,1713.83,2026-08-16 00:40:58,3
TXN-0002268,CMP-001010,ACC-000734,ACC-001129,2429.54,2026-08-02 07:47:51,1
TXN-0002269,CMP-001010,ACC-001129,ACC-000279,2367.59,2026-08-02 10:15:51,2
TXN-0002270,CMP-001011,ACC-001090,ACC-000185,9936.58,2026-07-18 15:25:20,1
TXN-0002271,CMP-001011,ACC-000185,ACC-000107,9366.77,2026-07-18 16:00:20,2
TXN-0002272,CMP-001011,ACC-000107,ACC-000637,8738.46,2026-07-18 17:31:20,3
TXN-0002273,CMP-001012,ACC-000869,ACC-000041,3085.31,2026-06-24 05:23:43,1
TXN-0002274,CMP-001013,ACC-000365,ACC-000471,2025.34,2026-07-24 08:20:27,1
TXN-0002275,CMP-001013,ACC-000471,ACC-000127,1896.95,2026-07-24 12:23:27,2
TXN-0002276,CMP-001013,ACC-000127,ACC-000198,1825.36,2026-07-24 12:29:27,3
TXN-0002277,CMP-001014,ACC-001079,ACC-000141,3329.88,2026-07-15 04:45:04,1
TXN-0002278,CMP-001015,ACC-000469,ACC-000098,4250.59,2026-07-19 05:50:13,1
TXN-0002279,CMP-001015,ACC-000098,ACC-000290,3923.85,2026-07-19 11:38:13,2
TXN-0002280,CMP-001016,ACC-000240,ACC-000170,2766.16,2026-08-02 18:09:34,1
TXN-0002281,CMP-001016,ACC-000170,ACC-000114,2622.57,2026-08-02 20:59:34,2
TXN-0002282,CMP-001016,ACC-000114,ACC-000112,2550.95,2026-08-03 02:15:34,3
TXN-0002283,CMP-001017,ACC-000996,ACC-001066,4610.52,2026-07-24 11:11:46,1
TXN-0002284,CMP-001017,ACC-001066,ACC-000216,4337.97,2026-07-24 14:08:46,2
TXN-0002285,CMP-001018,ACC-000612,ACC-000058,8583.48,2026-07-31 04:17:07,1
TXN-0002286,CMP-001018,ACC-000058,ACC-000082,8009.66,2026-07-31 09:00:07,2
TXN-0002287,CMP-001019,ACC-000331,ACC-000210,1995.76,2026-08-03 13:18:45,1
TXN-0002288,CMP-001021,ACC-000217,ACC-000105,4554.1,2026-06-25 07:33:08,1
TXN-0002289,CMP-001021,ACC-000105,ACC-000788,4245.31,2026-06-25 11:14:08,2
TXN-0002290,CMP-001022,ACC-000983,ACC-000111,4446.43,2026-08-03 14:44:02,1
TXN-0002291,CMP-001022,ACC-000111,ACC-000601,4278.55,2026-08-03 16:30:02,2
TXN-0002292,CMP-001023,ACC-000844,ACC-001194,4502.31,2026-08-03 22:26:43,1
TXN-0002293,CMP-001023,ACC-001194,ACC-000059,4270.79,2026-08-04 02:20:43,2
TXN-0002294,CMP-001023,ACC-000059,ACC-000206,4026.67,2026-08-04 03:08:43,3
TXN-0002295,CMP-001024,ACC-000810,ACC-000349,4498.74,2026-08-17 06:30:42,1
TXN-0002296,CMP-001024,ACC-000349,ACC-000750,4164.5,2026-08-17 06:59:42,2
TXN-0002297,CMP-001024,ACC-000750,ACC-000227,3857.12,2026-08-17 11:42:42,3
TXN-0002298,CMP-001025,ACC-000630,ACC-001035,11210.27,2026-06-05 10:34:50,1
TXN-0002299,CMP-001025,ACC-001035,ACC-000003,10579.37,2026-06-05 15:47:50,2
TXN-0002300,CMP-001026,ACC-000937,ACC-000137,3721.06,2026-08-12 02:01:08,1
TXN-0002301,CMP-001026,ACC-000137,ACC-000169,3656.04,2026-08-12 04:41:08,2
TXN-0002302,CMP-001026,ACC-000169,ACC-000214,3596.47,2026-08-12 08:01:08,3
TXN-0002303,CMP-001026,ACC-000214,ACC-000124,3551.23,2026-08-12 10:15:08,4
TXN-0002304,CMP-001027,ACC-000922,ACC-000068,2343.09,2026-06-18 14:54:16,1
TXN-0002305,CMP-001027,ACC-000068,ACC-000129,2279.65,2026-06-18 18:51:16,2
TXN-0002306,CMP-001027,ACC-000129,ACC-001186,2170.28,2026-06-19 00:37:16,3
TXN-0002307,CMP-001028,ACC-000595,ACC-000192,6081.29,2026-08-20 06:18:13,1
TXN-0002308,CMP-001028,ACC-000192,ACC-000814,5882.69,2026-08-20 12:05:13,2
TXN-0002309,CMP-001029,ACC-000979,ACC-000216,216711.83,2026-07-11 02:27:33,1
TXN-0002310,CMP-001029,ACC-000216,ACC-000029,210728.24,2026-07-11 06:23:33,2
TXN-0002311,CMP-001030,ACC-000731,ACC-000041,1811.07,2026-06-13 01:00:41,1
TXN-0002312,CMP-001030,ACC-000041,ACC-000076,1775.06,2026-06-13 06:05:41,2
TXN-0002313,CMP-001030,ACC-000076,ACC-000215,1723.18,2026-06-13 08:01:41,3
TXN-0002314,CMP-001030,ACC-000215,ACC-000860,1596.51,2026-06-13 11:02:41,4
TXN-0002315,CMP-001031,ACC-000523,ACC-000020,14740.37,2026-07-19 13:56:43,1
TXN-0002316,CMP-001031,ACC-000020,ACC-000614,14404.79,2026-07-19 16:34:43,2
TXN-0002317,CMP-001032,ACC-001103,ACC-000053,2162.61,2026-06-05 12:34:48,1
TXN-0002318,CMP-001033,ACC-000818,ACC-000177,1730.73,2026-07-20 12:32:29,1
TXN-0002319,CMP-001033,ACC-000177,ACC-000848,1612.43,2026-07-20 18:26:29,2
TXN-0002320,CMP-001033,ACC-000848,ACC-000166,1540.65,2026-07-20 20:48:29,3
TXN-0002321,CMP-001035,ACC-001042,ACC-000073,298937.7,2026-07-08 03:58:01,1
TXN-0002322,CMP-001035,ACC-000073,ACC-000146,290542.04,2026-07-08 04:08:01,2
TXN-0002323,CMP-001035,ACC-000146,ACC-000713,282014.5,2026-07-08 09:18:01,3
TXN-0002324,CMP-001036,ACC-000591,ACC-000652,2886.87,2026-08-25 03:27:19,1
TXN-0002325,CMP-001036,ACC-000652,ACC-000133,2834.39,2026-08-25 07:25:19,2
TXN-0002326,CMP-001037,ACC-001136,ACC-000196,23159.43,2026-08-14 01:55:54,1
TXN-0002327,CMP-001037,ACC-000196,ACC-000007,22112.4,2026-08-14 07:01:54,2
TXN-0002328,CMP-001037,ACC-000007,ACC-000123,21593.93,2026-08-14 10:53:54,3
TXN-0002329,CMP-001038,ACC-000277,ACC-000010,7029.5,2026-06-29 06:33:50,1
TXN-0002330,CMP-001038,ACC-000010,ACC-000064,6559.37,2026-06-29 06:54:50,2
TXN-0002331,CMP-001039,ACC-000364,ACC-000135,5506.67,2026-08-07 05:46:53,1
TXN-0002332,CMP-001039,ACC-000135,ACC-000051,5424.26,2026-08-07 08:00:53,2
TXN-0002333,CMP-001040,ACC-000458,ACC-000220,13193.24,2026-07-24 00:57:01,1
TXN-0002334,CMP-001040,ACC-000220,ACC-000073,12791.38,2026-07-24 06:50:01,2
TXN-0002335,CMP-001040,ACC-000073,ACC-000812,12316.03,2026-07-24 12:30:01,3
TXN-0002336,CMP-001041,ACC-000842,ACC-000089,381690.8,2026-08-01 06:32:09,1
TXN-0002337,CMP-001041,ACC-000089,ACC-000105,357633.14,2026-08-01 07:01:09,2
TXN-0002338,CMP-001041,ACC-000105,ACC-000149,350589.2,2026-08-01 09:21:09,3
TXN-0002339,CMP-001041,ACC-000149,ACC-000190,336179.3,2026-08-01 11:53:09,4
TXN-0002340,CMP-001042,ACC-000926,ACC-000002,1312.23,2026-08-06 16:44:49,1
TXN-0002341,CMP-001043,ACC-000758,ACC-000209,1053.83,2026-08-03 00:57:15,1
TXN-0002342,CMP-001043,ACC-000209,ACC-000133,999.78,2026-08-03 03:36:15,2
TXN-0002343,CMP-001044,ACC-000988,ACC-000194,2508.89,2026-08-01 23:49:07,1
TXN-0002344,CMP-001045,ACC-000363,ACC-000151,2171.93,2026-07-17 16:03:58,1
TXN-0002345,CMP-001045,ACC-000151,ACC-000056,2133.14,2026-07-17 20:14:58,2
TXN-0002346,CMP-001045,ACC-000056,ACC-000124,2055.28,2026-07-17 23:05:58,3
TXN-0002347,CMP-001047,ACC-000770,ACC-000200,94697.87,2026-06-28 20:40:49,1
TXN-0002348,CMP-001047,ACC-000200,ACC-000135,90330.64,2026-06-29 01:10:49,2
TXN-0002349,CMP-001047,ACC-000135,ACC-000190,88147.41,2026-06-29 01:54:49,3
TXN-0002350,CMP-001048,ACC-000715,ACC-000248,9125.04,2026-06-10 19:19:03,1
TXN-0002351,CMP-001048,ACC-000248,ACC-000033,8763.88,2026-06-10 22:02:03,2
TXN-0002352,CMP-001048,ACC-000033,ACC-000170,8067.89,2026-06-10 23:46:03,3
TXN-0002353,CMP-001049,ACC-000947,ACC-000078,649.22,2026-06-20 08:26:59,1
TXN-0002354,CMP-001050,ACC-000669,ACC-000110,33788.19,2026-08-06 08:23:53,1
TXN-0002355,CMP-001050,ACC-000110,ACC-000192,32864.09,2026-08-06 09:10:53,2
TXN-0002356,CMP-001050,ACC-000192,ACC-000043,31065.1,2026-08-06 12:22:53,3
TXN-0002357,CMP-001051,ACC-000823,ACC-000027,158850.73,2026-06-29 12:49:38,1
